content,polarity,Target
Siiiiiiiiiiiii!!!!!!!!!!! Grande el fideo!!!!! Y como no: « El expreso de Cardiff  » ????  FinalCopaDelRey   #HalaMadrid,P,1
@CentralFOX_nor  @realmadrid  bno fue  bun partido  para el  #RealMadrid  y malo para el  #FCBarcelona,P,1
"Messi  guapo, que hoy lo has dado todo eh ???",P,1
Pinto  si de verdad eres del  Barca  prendete fuego.,N,0
"Y ahora a celebrar la  Copa del Rey  como si fuera la  Champions , eso es lo bueno de ser  madridista . HALA MADRID PUAJAJAJAJAJAJAJAJA #Asco",P,1
"Por favor que alguien le quite la gorra a  Cristiano . Gorra y corbata, como  #Casillas  y  #Mourinho , ni con cola.",N,0
La cara de  messi  es un cuadro JAJJA,N,0
Oleeeeeeee oleeeeeee oleeeeeee oleeeeee CAMPEONES de la  COPA DEL REY .... Hala  Madrid ... Hey y sin  Cristiano !,P,1
Grande  Ronaldo  y  casillas ... Primero le dieron la mano a los del otro equipo antes de ir a celebrar,P,1
Perder la  copa del rey  deja muchas conjeturas!!!! Donde esta  messi ? Donde esta  iniesta ? Donde esta  xavi ? Donde esta  neymar ?,N,0
JAJAJAJAJAJA ¿ Messi  si jugo? O.O,N,0
"Neymar  jugo excelente, merecía hacer ese gol:s",P,1
Nose que celebrais tanto los  madrilistas  que para una vez que ganais al  barça  no es para tanto. No flipping tanto. xD,N,0
Una victoria muy merecida para el  Real Madrid  ???,P,1
!Orgulloo blanco por encima de todo! Grandee mi  madrid  #l4l #instalike  #HalaMadrid  #Campeones http://t.co/8mN7P1lgvw,P,1
Muy orgullosa de ser del  barça  y. VISCA EL  BARÇA  y  los del madrid  ojito con  ramos  no perdais la copa por el camino eh JAJAJA,P,1
El rey Juan Carlos  a recorrido mas distancia que  Messi  en las ultimas semanas. ¡ Hala Madrid !   #FinalCopaRelRey,P,1
hay q decirlo tambien... PINTO  ES MUY MALO ESE HIJUEPUTA...pobre  barcelona  con un arquero como ese de tituar.. nunk quisieron tener uno mejor,N,0
Eso es señores ... la copa se queda en España !!!! HALA  MADRID  ...,P,1
Enoranbuena a los  madridistas,P,1
El mejor equipo del mundooo. No hay otro iguaal  @realmadrid  Hala  Madrid !!!,P,1
"Es q el  Madrid  es historia, leyenda, pasión y amor.....los otros, los otros son una moda barata.  #HalaMadrid",P,1
"Aún asi, con  messi  y  cristiano  hubiera estao mas guapo",P,1
real madrid  campeon otra vez mas  es el mejor del mundo haala  madrid,P,1
Felicidades al  madridismo  por la copa desde el lado  cule,P,1
"@MarcBartra91  has sigut el millor del partit! Segueix així nanu, ets gran!",P,1
Me regocijo viendo la cara de  Messi  y  Neymar .,N,0
"Laporta ,  Guardiola  y  Puyol . Antes eran buenos tiempos",P,1
Asin se gana al futbol limpio sin penaltis sin teatro solo con clase k es la k tiene mi  Madrid  Hala  madriddddd  mas k nunca,P,1
Uf sobre todo  Cristiano Ronaldo .,P,1
Tio por siempre y para siempre HALA  MADRID,P,1
"""Eres más malo que  Pinto  o """"Eres peor que los centros de  Alves """" como insultos.""",N,0
Lo que más claro deja esta final es que  Mateu Lahoz  es el mejor arbitro español   #FinalCopa,P,1
Vamossss  Ramos  con el capote! Ahi te quiero ver!!!!   #HalaMadrid,P,1
"Se oye en Mestalla,  BARÇA  CABRÓN, SAUDA AL CAMPEÓN,  BARÇA  CABRÓN, SAUDA AL CAMPEÓN,  BARÇA  CABRÓN, SAUDA AL CAMPEÓN.",N,0
Visto lo visto hasta yo corro mas que  Bartra  jajaja,N,0
Messi  solo mira el mundial,N,0
"Por cierto, muy pésima la actitud de  Alves , me cae fatal ese tío.",N,0
"""@jmbartomeu  pinto  el mejor portero del mundo :"""")""",P,1
"Me alegro exclusivamente por  Iker Casillas .  Ancelotti , eres tontico.",P,1
La humillacion de  Bale ... impresionante!!!! Le va a estar doliendo el culo a  Bartra .... jajajajaja,P,1
El  Barcelona  esta peor que el Titanic,N,0
"@MarcBartra91  te quiero,gracias por meterle huevos a esto. Pedazo de central tenemos.",P,1
Y  mascherano  y  Fabregas  solo fueron a aportar su mala suerte en  Liverpool  y  Arsenal,N,0
Hoy  Messi  hizo lo mismo q  cristiano  mirar el  partido,N,0
¡¡Somos campeones!! Felicidades a  @CasillasWorld  por su 12° final siendo ganador.  #HalaMadrid,P,1
"REAL MADRID , Campeón de la  copa del Rey",P,1
"Que carita tienen los  culés  JAJAJAJA, YA SABEMOS QUIEN MANDA AQUÍ.  #HalaMadrid  :)",N,0
@__JIMENEZ96: Ser  madridista  es un sentimiento que muy pocos conocemos. Debemos sentirnos privilegiados.  #HalaMadrid,P,1
Quizás si  Alexis  hubiese entrado antes la historia sería diferente,P,1
La verdad q REALmente somos Campeones HALA  MADRID,P,1
"Como era logico, la  Copa del Rey  tiene que venirse con el equipo monarquico, nuestro  Real Madrid . #Campeones  #HalaMadrid",P,1
ganamos hp.... #HalaMdrid.... 2-0 hahahahah en tu cara  barcelona  ahhahaha el rey de reyes  REAL MADRID,N,0
El  partidazo  de  Isco  y  Di Maria  no fue normal!,P,1
Bale  ha dejado el surco del rabo en la banda,P,1
Por fin se hace justicia!! Ahora si que si!! La  copa del rey  se queda en España!! Grandes jugadores  @realmadrid !!  #HalaMadrid,P,1
Solo faltaba que  @SergioRamos  tirase la copa otra vez  jajajjajajajaj,N,0
Buenoo esperemos que no se le caiga esta vez la copa a  Ramos  xD HALA MADRID!!,N,0
Menudo bajon de  Messi  de unos años para aqui,N,0
Un  Barcelona  que no juega a nada y un  director técnico  que es una basura bien ganado para el  Madrid,N,0
Como se nota que cuando el  barsa  juega kon 11 no tienen kojones de ganar 'HALA  MADRID  ',N,0
Alguns jugadors del FCB  són tan vagos que no els vendrem ni en un outlet #maremeva #caminant  #finalcopa,N,0
"En lugar de haber gastado tanto en comprar al bueno para nada de  Neymar , mejor hubieran comprado al  Bofo Bautista  por una torta y un frutsi.",N,0
Lección de compañerismo una vez más por parte de  @CasillasWorld  al compartir la victoria con  @JeseRodriguez10,P,1
"Recomendaciones,no dejar a  ramos  cojer la copa en el bus",N,0
"Ni le den la copa a  Ramos  ya sabeen , o tendran otra de plastico.   JAJAJAJA !    #barcarealtv",N,0
@neymarjr  pareces un fideo integral,N,0
"Como coja la copa  Sergio Ramos , vais listos.",N,0
Felicidades  Madridistas  su  equipo  si les respondió!,P,1
La  copa de mi rey  se keda en españaaaaaa con dos huevossss!!!! Hala  madrid !!!! :))) vamos cojones  #HalaMadrid    #FinalCopaRelRey  #campeones,P,1
Menudo  partido ! Han estado  todos  increíbles. Este  equipo  es un orgullo!  #HalaMadrid,P,1
Grande  Carvajal  que es de mi ciudad.,P,1
Aaaaais que pereza aguantar a los  madridistas  ahora :(,N,0
Ramos  con la Bandera Española y Andaluza. Puto grande,P,1
@iauraB con ese gol de  Bale  que se puede hacer ?,P,1
El  aletico  le quita la  champions  al  barça  el  granada  le quita la  liga  al  barça  y ahora el  madri  le quita la  copa del rey  al  barça  wajajajaja,P,1
Ramos  busca el capote! GRANDE,P,1
Feliz por el campeonato ganado por   @realmadrid  :)  #HALAMADRID,P,1
"""CAMPEONES, CAMPEONES OE OE OEEEE!! Si señor, gran  partido  y con  Casillas  en la portería.  Cules  a llorar a otro sitio ;)  #HALAMADRID """,P,1
"A los  madridista  felicidades pero que les den y a tpc, a por mojistos??? Guapos",N,0
Todos  ladrando de que va ganando el  real  pero cuando los empato el  barça  no decian ni madres .|.,N,0
La  copa  ya es del  REAL MADRID,P,1
Vivo enamorada de  Ramos  aunque se cargue la copa,P,1
"""Grande  Casillas  : """"Esta victoria no solo es nuestra sino también de  Jesé .""""""",P,1
"@tere_novelera  @MesutOzil1088   @SergioRamos  todavia nos quiere,es un amor.",P,1
"""Si  Pinto  estuviera en CR, la afición le cantaría... """"¡Que lo vengan a veeer, que lo vengan a veeer...!""""""",N,0
La cara de apollardaos se les ha quedado a los  aficionandos del Barcelona  me descojono.,N,0
Que lo aprovechen porque  es lo unico que van a ganar. El  Atletico  va a ganar la  Champions  y el  Barça  la  liga . #espero,P,1
Enhorabuena a los  merengues  menuda paliza las cosas como son... y sin  Ronaldo . ..o cambia o a tomar porculo señores. . #ventasyelecciones,P,1
Hoy ganaron los guapos ¡Hala  Madrid !,P,1
Llego  Neymar  al  Farça  para que perdieran todo. #éeeeeeeeexito,N,0
"Con golazo de  Bale ,  Real Madrid  Gana la   #CopaRelRey  http://t.co/kEPCY46zew",P,1
Jugadores del Real Madrid  suben a recibir la medalla de sub-campeones.  Real Madrid  celebra en el centro del campo. http://t.co/GddelsH5s9,P,1
"Real Madrid  Campeones de la  Copa del Rey , que nivel",P,1
@Carlos_bosch el  Real Madrid  gana al  Barça  en Mestalla...completito eh?? ???,P,1
"Golazo de  Bale , tranquilo gente que lo mejor de  Messi  se viene en Junio!",P,1
@Javipuga3:  Bale  se fichó para dar títulos #Grande,P,1
¡@ReinoMadridista: Un saludo a  los que criticaron  el fichaje de  Bale . http://t.co/YGKUJRDBxP!,N,0
Ramos  con muchas ganas de lanzar la copa desde el bus xD,N,0
"En las buenas y en las malas, en las victorias y las derrotas, siempre te apoyamos  Madrid , hoy la gloria es tuya ¡HALA MADRID!?",P,1
Halaaaa  madrid !! Y ahora el premio de consolación para el  barça  y la  copa  para el  Madrid !   #finalcopa   #HalaMadrid,P,1
Vamooooos  madrid   k partido  ole  bale  ole los millones jajajaja Hala  Madrid !!!!!!!!! :)),P,1
Messi  y si metes goles? http://t.co/kESfUF7w28,N,0
@absalon78 @jonasigo @SocratesQuinter @lam_enrique Felicidades por esta  copa del Rey ! bien por la  escuadra Merengue !,P,1
#Neymar  el Millor!! #NousFallarem #FCB,P,1
"Que hijo de puta  fabregas ,le dan la medalla y se la quita,HIJO DE PUTA",N,0
Jugadores del Barça  quitándose las medallas con la cinta de la bandera nacional. Vaya gentuza.,N,0
Siguen siendo los mejores  @FCBarcelona !,P,1
"La final se decide en detalles,  pinto  no es un portero para el  Barcelona  y  cesc ,  messi ,  alves ...iros a mamarla!!",N,0
@AnaBLozano: Para todos esos que dicen que el  Madrid  no es nada sin  Cristiano,P,1
"""Me hace muucha gracia  las que vais de madridistas  y solo conoceis a  Casillas  por estar con Sara y a  CR7  por ser """"el mejor del mundo"""" en fin.""",N,0
"Anda que  messi  tenia la cara larga que tiene ahora cuando se paseaba por el campoo,AHORAAA OS JODESISSSS",N,0
"""Que majico que es  Ramos  <33""",P,1
"@Orlandossanquiz: Campeones, Campeones! Y  neymar ? Pa los perros! y pa donde me dejais a  messi ?? Jejejjej  #HALAMADRID",N,0
Mención especial para el golazo de  Bale .,P,1
Messi  ha corrido lo mismo... que el  Rey .,N,0
"""Gano el mejor equipo arriva  REAL MADRID  .no cambiare mi equipo <3 *-* :3""",P,1
Messi  se ha quedado entrenando los penaltis o algo durante el  partido ?  Jajajajajajaja,N,0
@realmadrid  vamoooooossss!! Los mejoreeess!! Alejad la copa de  Sergio !!!jaja,P,1
"Te sigo apoyando, pero el  tata  se va por donde vino verdad?  @FCBarcelona_es",N,0
Neymar  al palo y el otro por debajo de las patas al  @13_Pinto,P,1
Algún día correré como  bale  ?,P,1
"Dos super equipos,.pero hoy el  Real Madrid  fue mejor. CAMPEONESS..",P,1
El  Barça  con  Pep,N,0
Ramos  no toques la copa....,N,0
Buenoo campeon el mejor equipo de la historia  real madrid  aqui los clasicos no valen nadaa los titulos sii campeon madrid...,P,1
Hoy duermo con 5 kilos mas.. viva mi  real madrid,N,0
Pobre guirro  bartra  buscando al 11  Bale  la mera verga ojos de mil millones de putas cule ros . Solo ganan con penales jajajajaajajaja,N,0
Y así querían a  Martino  en la U (?),N,0
"El  Real Madrid  es, desde mi punto de vista, es el mejor equipo del mundo.  Hasta el final,VAMOS  REAL !!!!!!!!!!",P,1
"""HALA  MADRID !!! EL MEJOR EQUIPO<3 Gracias por la alegria  @realmadrid """,P,1
Resumamos la grandesa en dos palabras ......... REAL MADRID ?,P,1
Este  Barça  ya no es lo que era. Me voy a hacer del  Mirandés . :(,N,0
"Pero por favor,  @SergioRamos , no cojas la copa en el bus",N,0
Lo d  @GarethBale11  no es normal lo han sacao a la castellana y aún así a llegado y ha marcado 1 golazo impresionant  #HalaMadrid   @realmadrid,P,1
"Lo van a sacar cagado al  tata , a los objetivos del año los perdio en dos semanas",N,0
Messi  acaba de salir de vestuarios aturdido y preguntando cuando empieza el  partido .,N,0
Vamos 2-1 hay lo teneis al  entrenador  k no ganaba a los grandes!!' y los k criticabais a   Di Maria  otra vez a callar!!!,P,1
Campeones de la  Copa del Rey . Hala  Madrid  ! ?,P,1
No le deis la copa a  Ramos !!!!,N,0
"no vi el juego, pero aseguro que el mejor fue  casillas .",P,1
"Chapó para  Iker Casillas , ha ido a saludar a uno por uno a los del  barsa , Gran detalle con  Jesé , Chapó para el mejor portero del Mundo.",P,1
Jajajajajaja merecidisima  copa del rey  ganada por el  madrid  eh jajajajajajajajajajaja ostiaa...,P,1
"Siempre tendremos presento que con una derrota no dejas de ser el mejor equipo, vamos mi  Barça  ???",P,1
#Bale  sos una bestia te banco a muerte,P,1
"Y para rematar mi cumple, gana el  Madrid  sisi , siempre  #HalaMadrid",P,1
"""Como me gusta leer por Twitter a los  madridista  solo son """"objetivos"""" cuando ganan algo!""",N,0
ESTA PUTA FOTO VA HACER HISTORIA.  Enhorabuena  @MarcBartra91  por el gol http://t.co/wsMeoqnCqS,P,1
"Felicitaciones al  Real madrid ,no dejarle la copa a  sergio ramos ...",P,1
"A la directiva del  Barcelona , espero que este año estáis viendo los errores para solucionarlos el año que viene. Así no se puede ganar nada.",N,0
Ala  messi  vete axiend las maletas para el mundial q aki no pintas na jajaj,N,0
Ahora  Ramos  cuida la copaa !! Jajaja,N,0
Impresionante la velocidad de  bale ! Que jugador!!,P,1
Q asco de  Fc Barcelona ... no meresemos estoo y  leoo Messi  k done las piernas porke pa k las kiere si no las utiliza... Va andando no corre,N,0
Que bonito el  real madrid !!!,P,1
Sergio Ramos  habla como mongólico.,N,0
"""No se ustedes, pero a mi criterio y con los resultados:  Maharaja Arrelucea  >  Tata Martino .""",P,1
Enhorabuena a los  madridistas ... disfrutar del único título que ganareis,N,0
"""Pero, los  madridistas , los que estáis ahora eufóricos, ¿Sois los mismos que hace un año decíais que esta  copa  era """"Insignificante""""?""",N,0
Illarra  ya tiene un titulo!,P,1
#DeportesCMI  Real Madrid  nuevo campeón de la  Copa del Rey  http://t.co/UkiVoSvNo4 http://t.co/mKQ8T1TV5j,P,1
"Tata  cuando vas a aprender que  Neymar  juega por izquierda, que  Pedro  debe ser titular por izquierda, y que  Iniesta  no es extremo GG",N,0
Eso sí.... a  Sergio Ramos  que no le den la copa en la guagua por si acaso?  #Anticulé   #HalaMadrid   #Isco   #GartehBale   #DiMadría   #Benzema  ???,N,0
"Bartra  nos ha hecho sufrir un ratito, bueno  todo el equipo , bien jugado a todos menos al payaso de  alves  que le negó la mano a  Ramos .",P,1
"Sigo pensando que, con las carencias y bajas que tiene el  Barça , dejar a  Puyol  sin jugar es un lujo innecesario.",N,0
Grande  Real Madrid  Campeon de la  Copa del Rey   #HalaMadrid  ?,P,1
Catalanes independentistas  no lloreis por la  Copa del Rey  ya que no sois de España,N,0
@JulianLopez_ determinante soplido q ha soltado para enviar al palo el disparo de  neymar  jajaja,N,0
"pues el  barça  no ganara mas nada ni el  madrid , el  atleti   liga  y  champions",N,0
Campeones el  real madrid !!!!,P,1
Real Madrid  campeón de la  Copa del Rey !!!! Hala Madriiiiiiiiidddd!!!!!!!,P,1
@sport saquemos el lado bueno de aver perdido ya no hay escusas decisiones ya hacen falta fichar 5  titulares la defensa de  alves  lamentable,N,0
Messi  fue el mejor NIEMBRA.....,N,0
"""Ala  catalanes  hemos ganado la """"copa de nuestro rey"""" como dijo  pique  JAJAJAJAJAJAJAJAJA""",N,0
"Si hablamos con la verda el  Barça  hoy dio asco jugando, el único que tuvo nivel fue  bartra  y lo andaban puteando hasta que metió el gol?",N,0
"""Qué grande el  Tata  haciendo """"un  Lotina """" con una plantilla millonaria... #SusCojonazos #SuPollica #ViviendoAlLimite""",N,0
No tengo palabras. Aún estoy emocionada. No se puede describir la suerte de ser del  Real Madrid .  #HalaMadrid  #Campeones,P,1
Sonidos gloriosos... Ya se escuchan los cohetes  #HalaMadrid    #CopaRelRey,P,1
Bien por el  Madrid . Jugó mejor y se merecía ganar   #FinalCopaRelRey,P,1
"Messi  está tan centrado con Argentina, que tiene el horario de Buenos Aires. Piensa que el  partido  empieza dentro de 3 horas.",N,0
Qué buen  partido ... Pocos equipos en el mundo como el  #RealMadrid  y el  #Barcelona  ????,P,1
"CAMPEONES! De la  copa del rey , ahora falta la  champion  y la  liga ! #SiSePuede  #HalaMadrid",P,1
"Así, así, así gana el  Madrid . Muy orgullosa de mi equipazo.  #OrgulloBlanco   #HalaMadrid",P,1
#RealMadrid  2  #FCB  1 gana el Madrid la   #CopaRelRey,P,1
Felicidades al  Madrid  y a todos los  madridistas . Han sabido a lo que jugar y les ha salido bien. Final triste para una era gloriosa.,P,1
Quedarse afónico celebrando el gol de  @GarethBale11  es  madridismo .,P,1
"Bueno, enhorabuena a esos  #Madridistas  ? y  a los  #Culé  más suerte para la próxima vez... ?",P,1
@realmadrid_gifs Sin duda alguna  Bale  y  Di María !,P,1
"Ese es mi  Ramos  coño, buscando capotes..",P,1
"Merecido campeón, enhorabuena al  @RealMadrid   #Isco  e  #Iniesta  son unas máquinas  #Messisinvergüenza  http://t.co/B6hQSodg0W",P,1
Amor es lo que le tengo a  Ramos,P,1
Día mágico para ESPAÑAZA. El  REAL MADRID  ha ganado la  copa del REY  frente al  enemigo separatista .,P,1
